Lat.,Long.,MAT,MAP,AverageDepth,d15N,[N],[C],C:N,Sand,Silt,Clay,pH,Bulk dens,Elevation,Site,Reference,Data author / contact,Doi of associated publication(s)
Degrees,Degrees,T (C) ,mm,cm,permil,%,%,Ratio,Fraction,Fraction,Fraction,,g cm-3,m asl,,,,
0.791798611,24.48722222,,,2.5,6.1,0.018,0.274,15.22222,,,,3.791,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.791798611,24.48722222,,,2.5,7.98,0.02,0.257,12.85,,,,3.77,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.789534722,24.48709722,,,2.5,7.67,0.037,0.616,16.64865,,,,3.445,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.789534722,24.48709722,,,2.5,6.53,0.024,0.356,14.83333,,,,3.857,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.789534722,24.48709722,,,2.5,6.86,0.018,0.286,15.88889,,,,3.697,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.782069444,24.48623611,,,2.5,6.27,0.012,0.148,12.33333,,,,4.003,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.782069444,24.48623611,,,2.5,6.45,0.016,0.254,15.875,,,,3.634,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.782069444,24.48623611,,,2.5,6.94,0.014,0.237,16.92857,,,,3.873,,,YangambiArb,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14362004,0.147385038,,,2.5,5.18,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14290397,0.146053992,,,2.5,4.94,,,,,,,,,420,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14218699,0.147309015,,,2.5,5.91,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14258404,0.147359977,,,2.5,5.71,,,,,,,,,410,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.143067,0.147298034,,,2.5,4.83,,,,,,,,,394,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86668003,0.036157016,,,2.5,2.59,,,,,,,,,1098,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86653502,0.035632979,,,2.5,3.64,,,,,,,,,1055,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.866531,0.035265014,,,2.5,4.06,,,,,,,,,1077,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86736399,0.036408976,,,2.5,4.09,,,,,,,,,1041,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62156804,0.093556959,,,2.5,2.67,,,,,,,,,1953,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62201404,0.095967008,,,2.5,2.65,,,,,,,,,1893,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62283697,0.096819028,,,2.5,1.85,,,,,,,,,1873,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62798204,0.101911034,,,2.5,3.15,,,,,,,,,1764,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47043897,0.449621966,,,2.5,1.91,,,,,,,,,3214,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47081901,0.449778959,,,2.5,2.08,,,,,,,,,3222,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47009799,0.449475031,,,2.5,2.17,,,,,,,,,3191,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47171403,0.451145964,,,2.5,2.75,,,,,,,,,3241,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25276667,-2.446466667,,,2.5,2.41,,,,,,,,,2879,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2521,-2.447483333,,,2.5,0.58,,,,,,,,,2875,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25026667,-2.440466667,,,2.5,1.64,,,,,,,,,2937,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24926667,-2.45275,,,2.5,0.03,,,,,,,,,2767,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24925,-2.45345,,,2.5,0.18,,,,,,,,,2761,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18446667,-2.481333333,,,2.5,5.47,,,,,,,,,2293,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18153333,-2.478183333,,,2.5,5.92,,,,,,,,,2240,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2007,-2.459333333,,,2.5,6.76,,,,,,,,,1745,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.22066667,-2.571133333,,,2.5,8.2,,,,,,,,,1835,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.21785,-2.570933333,,,2.5,6.43,,,,,,,,,1799,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2083,-2.570866667,,,2.5,5.16,,,,,,,,,1760,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20053333,-2.572633333,,,2.5,5.31,,,,,,,,,1659,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20595,-2.4732,,,2.5,8.16,,,,,,,,,2141,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20825,-2.470533333,,,2.5,6.82,,,,,,,,,2158,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24046667,-2.469566667,,,2.5,4.17,,,,,,,,,2557,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.23838333,-2.46975,,,2.5,4.57,,,,,,,,,2523,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.15941667,-2.486283333,,,2.5,5.71,,,,,,,,,2167,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20218333,-2.478883333,,,2.5,3.44,,,,,,,,,2456,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19881667,-2.486283333,,,2.5,4.21,,,,,,,,,2500,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19523333,-2.487266667,,,2.5,4.48,,,,,,,,,2522,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14362004,0.147385038,,,7.5,6.03,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14290397,0.146053992,,,7.5,5.69,,,,,,,,,420,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14218699,0.147309015,,,7.5,5.46,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14258404,0.147359977,,,7.5,6.15,,,,,,,,,410,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.143067,0.147298034,,,7.5,5.42,,,,,,,,,394,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86668003,0.036157016,,,7.5,3.3,,,,,,,,,1098,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86653502,0.035632979,,,7.5,3.79,,,,,,,,,1055,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.866531,0.035265014,,,7.5,5.24,,,,,,,,,1077,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86736399,0.036408976,,,7.5,4.97,,,,,,,,,1041,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62156804,0.093556959,,,7.5,3.38,,,,,,,,,1953,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62201404,0.095967008,,,7.5,3.67,,,,,,,,,1893,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62283697,0.096819028,,,7.5,4.69,,,,,,,,,1873,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62798204,0.101911034,,,7.5,2.35,,,,,,,,,1764,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47043897,0.449621966,,,7.5,2.36,,,,,,,,,3214,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47081901,0.449778959,,,7.5,2.5,,,,,,,,,3222,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47009799,0.449475031,,,7.5,2.43,,,,,,,,,3191,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47171403,0.451145964,,,7.5,2.9,,,,,,,,,3241,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25276667,-2.446466667,,,7.5,2.96,,,,,,,,,2879,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2521,-2.447483333,,,7.5,2.6,,,,,,,,,2875,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25026667,-2.440466667,,,7.5,2.46,,,,,,,,,2937,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24926667,-2.45275,,,7.5,1.33,,,,,,,,,2767,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24925,-2.45345,,,7.5,1.99,,,,,,,,,2761,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18446667,-2.481333333,,,7.5,7.24,,,,,,,,,2293,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18153333,-2.478183333,,,7.5,7.85,,,,,,,,,2240,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2007,-2.459333333,,,7.5,6.02,,,,,,,,,1745,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.22066667,-2.571133333,,,7.5,9.3,,,,,,,,,1835,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.21785,-2.570933333,,,7.5,6.51,,,,,,,,,1799,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2083,-2.570866667,,,7.5,4.51,,,,,,,,,1760,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20053333,-2.572633333,,,7.5,5.21,,,,,,,,,1659,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20595,-2.4732,,,7.5,9.15,,,,,,,,,2141,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20825,-2.470533333,,,7.5,7.4,,,,,,,,,2158,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24046667,-2.469566667,,,7.5,4.48,,,,,,,,,2557,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.23838333,-2.46975,,,7.5,5.03,,,,,,,,,2523,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.15941667,-2.486283333,,,7.5,6.08,,,,,,,,,2167,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20218333,-2.478883333,,,7.5,4.65,,,,,,,,,2456,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19881667,-2.486283333,,,7.5,5.05,,,,,,,,,2500,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.19523333,-2.487266667,,,7.5,5.31,,,,,,,,,2522,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14362004,0.147385038,,,15,7.2,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14290397,0.146053992,,,15,6.83,,,,,,,,,420,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14218699,0.147309015,,,15,6.52,,,,,,,,,404,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.14258404,0.147359977,,,15,7.19,,,,,,,,,410,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-79.143067,0.147298034,,,15,6.22,,,,,,,,,394,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86668003,0.036157016,,,15,4.77,,,,,,,,,1098,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86653502,0.035632979,,,15,4.25,,,,,,,,,1055,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.866531,0.035265014,,,15,6.33,,,,,,,,,1077,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.86736399,0.036408976,,,15,2.7,,,,,,,,,1041,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62156804,0.093556959,,,15,3.73,,,,,,,,,1953,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62201404,0.095967008,,,15,4.43,,,,,,,,,1893,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62283697,0.096819028,,,15,2.77,,,,,,,,,1873,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.62798204,0.101911034,,,15,3.8,,,,,,,,,1764,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47043897,0.449621966,,,15,2.69,,,,,,,,,3214,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47081901,0.449778959,,,15,3.8,,,,,,,,,3222,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47009799,0.449475031,,,15,3.41,,,,,,,,,3191,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
-78.47171403,0.451145964,,,15,3.48,,,,,,,,,3241,Ecuador,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25276667,-2.446466667,,,15,3.76,,,,,,,,,2879,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2521,-2.447483333,,,15,2.08,,,,,,,,,2875,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.25026667,-2.440466667,,,15,1.88,,,,,,,,,2937,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24926667,-2.45275,,,15,1.35,,,,,,,,,2767,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24925,-2.45345,,,15,2,,,,,,,,,2761,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18446667,-2.481333333,,,15,7.64,,,,,,,,,2293,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.18153333,-2.478183333,,,15,7.67,,,,,,,,,2240,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2007,-2.459333333,,,15,5.93,,,,,,,,,1745,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.22066667,-2.571133333,,,15,6.72,,,,,,,,,1835,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.21785,-2.570933333,,,15,7.18,,,,,,,,,1799,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.2083,-2.570866667,,,15,5.11,,,,,,,,,1760,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20053333,-2.572633333,,,15,5.95,,,,,,,,,1659,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20595,-2.4732,,,15,8.88,,,,,,,,,2141,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20825,-2.470533333,,,15,7.26,,,,,,,,,2158,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.24046667,-2.469566667,,,15,5.12,,,,,,,,,2557,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.23838333,-2.46975,,,15,4.71,,,,,,,,,2523,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.15941667,-2.486283333,,,15,5.71,,,,,,,,,2167,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
29.20218333,-2.478883333,,,15,4.07,,,,,,,,,2456,Rwanda,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
